,Date,ADANIENT_OPEN,ADANIENT_PREV. CLOSE,ADANIENT_close,ADANIENT_VOLUME,ADANIPORTS_OPEN,ADANIPORTS_PREV. CLOSE,ADANIPORTS_close,ADANIPORTS_VOLUME,APOLLOHOSP_OPEN,APOLLOHOSP_PREV. CLOSE,APOLLOHOSP_close,APOLLOHOSP_VOLUME,ASIANPAINT_OPEN,ASIANPAINT_PREV. CLOSE,ASIANPAINT_close,ASIANPAINT_VOLUME,AXISBANK_OPEN,AXISBANK_PREV. CLOSE,AXISBANK_close,AXISBANK_VOLUME,BAJAJ-AUTO_OPEN,BAJAJ-AUTO_PREV. CLOSE,BAJAJ-AUTO_close,BAJAJ-AUTO_VOLUME,BAJAJFINSV_OPEN,BAJAJFINSV_PREV. CLOSE,BAJAJFINSV_close,BAJAJFINSV_VOLUME,BAJFINANCE_OPEN,BAJFINANCE_PREV. CLOSE,BAJFINANCE_close,BAJFINANCE_VOLUME,BHARTIARTL_OPEN,BHARTIARTL_PREV. CLOSE,BHARTIARTL_close,BHARTIARTL_VOLUME,BPCL_OPEN,BPCL_PREV. CLOSE,BPCL_close,BPCL_VOLUME,BRITANNIA_OPEN,BRITANNIA_PREV. CLOSE,BRITANNIA_close,BRITANNIA_VOLUME,CIPLA_OPEN,CIPLA_PREV. CLOSE,CIPLA_close,CIPLA_VOLUME,COALINDIA_OPEN,COALINDIA_PREV. CLOSE,COALINDIA_close,COALINDIA_VOLUME,DIVISLAB_OPEN,DIVISLAB_PREV. CLOSE,DIVISLAB_close,DIVISLAB_VOLUME,DRREDDY_OPEN,DRREDDY_PREV. CLOSE,DRREDDY_close,DRREDDY_VOLUME,EICHERMOT_OPEN,EICHERMOT_PREV. CLOSE,EICHERMOT_close,EICHERMOT_VOLUME,GRASIM_OPEN,GRASIM_PREV. CLOSE,GRASIM_close,GRASIM_VOLUME,HCLTECH_OPEN,HCLTECH_PREV. CLOSE,HCLTECH_close,HCLTECH_VOLUME,HDFC_OPEN,HDFC_PREV. CLOSE,HDFC_close,HDFC_VOLUME,HDFCBANK_OPEN,HDFCBANK_PREV. CLOSE,HDFCBANK_close,HDFCBANK_VOLUME,HDFCLIFE_OPEN,HDFCLIFE_PREV. CLOSE,HDFCLIFE_close,HDFCLIFE_VOLUME,HEROMOTOCO_OPEN,HEROMOTOCO_PREV. CLOSE,HEROMOTOCO_close,HEROMOTOCO_VOLUME,HINDALCO_OPEN,HINDALCO_PREV. CLOSE,HINDALCO_close,HINDALCO_VOLUME,HINDUNILVR_OPEN,HINDUNILVR_PREV. CLOSE,HINDUNILVR_close,HINDUNILVR_VOLUME,ICICIBANK_OPEN,ICICIBANK_PREV. CLOSE,ICICIBANK_close,ICICIBANK_VOLUME,INDUSINDBK_OPEN,INDUSINDBK_PREV. CLOSE,INDUSINDBK_close,INDUSINDBK_VOLUME,INFY_OPEN,INFY_PREV. CLOSE,INFY_close,INFY_VOLUME,ITC_OPEN,ITC_PREV. CLOSE,ITC_close,ITC_VOLUME,JSWSTEEL_OPEN,JSWSTEEL_PREV. CLOSE,JSWSTEEL_close,JSWSTEEL_VOLUME,KOTAKBANK_OPEN,KOTAKBANK_PREV. CLOSE,KOTAKBANK_close,KOTAKBANK_VOLUME,LT_OPEN,LT_PREV. CLOSE,LT_close,LT_VOLUME,M&M_OPEN,M&M_PREV. CLOSE,M&M_close,M&M_VOLUME,MARUTI_OPEN,MARUTI_PREV. CLOSE,MARUTI_close,MARUTI_VOLUME,NESTLEIND_OPEN,NESTLEIND_PREV. CLOSE,NESTLEIND_close,NESTLEIND_VOLUME,NTPC_OPEN,NTPC_PREV. CLOSE,NTPC_close,NTPC_VOLUME,ONGC_OPEN,ONGC_PREV. CLOSE,ONGC_close,ONGC_VOLUME,POWERGRID_OPEN,POWERGRID_PREV. CLOSE,POWERGRID_close,POWERGRID_VOLUME,RELIANCE_OPEN,RELIANCE_PREV. CLOSE,RELIANCE_close,RELIANCE_VOLUME,SBILIFE_OPEN,SBILIFE_PREV. CLOSE,SBILIFE_close,SBILIFE_VOLUME,SBIN_OPEN,SBIN_PREV. CLOSE,SBIN_close,SBIN_VOLUME,SUNPHARMA_OPEN,SUNPHARMA_PREV. CLOSE,SUNPHARMA_close,SUNPHARMA_VOLUME,TATACONSUM_OPEN,TATACONSUM_PREV. CLOSE,TATACONSUM_close,TATACONSUM_VOLUME,TATAMOTORS_OPEN,TATAMOTORS_PREV. CLOSE,TATAMOTORS_close,TATAMOTORS_VOLUME,TATASTEEL_OPEN,TATASTEEL_PREV. CLOSE,TATASTEEL_close,TATASTEEL_VOLUME,TCS_OPEN,TCS_PREV. CLOSE,TCS_close,TCS_VOLUME,TECHM_OPEN,TECHM_PREV. CLOSE,TECHM_close,TECHM_VOLUME,TITAN_OPEN,TITAN_PREV. CLOSE,TITAN_close,TITAN_VOLUME,ULTRACEMCO_OPEN,ULTRACEMCO_PREV. CLOSE,ULTRACEMCO_close,ULTRACEMCO_VOLUME,UPL_OPEN,UPL_PREV. CLOSE,UPL_close,UPL_VOLUME,WIPRO_OPEN,WIPRO_PREV. CLOSE,WIPRO_close,WIPRO_VOLUME,Volatility,Sharpe_Ratio,Equity Curve
71,2021-01-13,529.1,525.4,536.05,4948731.0,515.9,511.25,536.65,11045555.0,2528.0,2517.25,2479.2,662618.0,2760.0,2720.55,2703.7,2862676.0,676.0,675.7,687.8,15645903.0,3624.25,3624.25,3600.9,515154.0,9004.8,8959.0,8793.65,514078.0,5066.0,5042.2,4902.9,3269373.0,588.0,565.75,578.25,83668562.0,406.0,402.55,411.9,21181147.0,3640.0,3631.65,3621.15,798273.0,847.35,843.15,841.7,3596529.0,148.5,146.65,145.8,21154236.0,3788.5,3767.5,3719.4,1142472.0,5365.0,5353.85,5290.0,659212.0,2869.5,2881.65,2868.65,1878124.0,1009.0,1010.3,1033.35,2205417.0,1064.0,1062.1,1055.95,6691409.0,2760.45,2747.55,2670.9,5582165.0,1492.9,1481.0,1470.65,8467325.0,718.45,718.4,713.25,2639680.0,3260.0,3248.25,3256.8,1424073.0,265.5,264.35,262.65,13300126.0,2381.9,2375.9,2372.35,1702740.0,551.5,548.0,556.5,21920297.0,932.8,927.65,942.75,9473962.0,1373.85,1371.75,1387.15,14442997.0,207.45,206.45,211.25,63925996.0,401.55,399.55,402.95,6885599.0,1911.0,1903.45,1882.1,5583130.0,1354.0,1349.8,1352.5,4389762.0,784.6,779.85,828.35,19610461.0,8188.0,8188.05,8139.85,877225.0,18039.95,17999.1,18019.3,109387.0,100.25,100.15,102.55,49236964.0,104.95,103.45,105.25,42401579.0,203.8,203.7,205.0,13383333.0,1963.55,1957.05,1938.8,12284876.0,927.5,925.0,926.55,1996557.0,296.0,292.5,306.8,78042133.0,611.0,609.65,602.3,6186661.0,626.8,624.3,620.4,3660044.0,242.9,237.8,242.6,164649387.0,701.45,694.9,709.15,19353871.0,3175.0,3174.85,3158.95,3572801.0,1074.0,1064.2,1069.65,4671772.0,1530.0,1527.1,1505.8,3527208.0,5650.0,5639.0,5650.75,423240.0,502.0,501.5,491.7,4694033.0,461.0,457.7,459.0,29190193.0,98.43247005044785,0.9938141197913196,441591471211.1
72,2021-01-14,534.95,536.05,532.1,3161306.0,537.95,536.65,536.95,6066782.0,2481.9,2479.2,2512.0,603193.0,2713.0,2703.7,2663.9,2124950.0,678.5,687.8,676.0,9337503.0,3600.0,3600.9,3576.05,743848.0,8814.0,8793.65,8747.35,568437.0,4902.9,4902.9,4877.35,2680811.0,582.7,578.25,580.55,16661518.0,412.0,411.9,426.7,12600096.0,3623.0,3621.15,3665.45,1192074.0,841.7,841.7,840.9,3652930.0,146.6,145.8,146.65,14755992.0,3738.4,3719.4,3724.7,826368.0,5304.9,5290.0,5308.9,534972.0,2880.0,2868.65,2886.6,1159961.0,1035.0,1033.35,1020.25,1522045.0,1049.0,1055.95,1027.7,15021108.0,2670.0,2670.9,2684.05,4253567.0,1471.15,1470.65,1468.75,6148583.0,713.0,713.25,706.9,1995368.0,3265.0,3256.8,3266.6,803208.0,262.7,262.65,261.4,7601547.0,2366.0,2372.35,2398.55,2120413.0,554.05,556.5,553.3,13330898.0,953.0,942.75,969.7,14887258.0,1360.0,1387.15,1370.5,27521697.0,212.0,211.25,214.15,48304263.0,404.35,402.95,396.4,4886430.0,1892.0,1882.1,1892.65,4803638.0,1358.0,1352.5,1376.6,5168591.0,828.9,828.35,829.9,8576718.0,8164.8,8139.85,8149.45,718274.0,18049.0,18019.3,18132.6,58488.0,103.7,102.55,102.2,29301114.0,107.0,105.25,105.05,24455634.0,205.95,205.0,205.1,6763881.0,1945.0,1938.8,1960.6,9946818.0,930.1,926.55,925.15,719918.0,306.7,306.8,307.25,40123498.0,602.3,602.3,607.05,6730284.0,622.9,620.4,614.0,3576000.0,242.85,242.6,245.1,86819519.0,710.0,709.15,706.35,11540858.0,3155.0,3158.95,3250.7,6931542.0,1064.0,1069.65,1052.6,4765344.0,1508.0,1505.8,1489.95,2814477.0,5645.0,5650.75,5582.35,464204.0,494.1,491.7,509.4,15231242.0,452.0,459.0,454.35,71551807.0,98.29623700294351,0.9903907404952743,373412405809.45013
73,2021-01-15,534.7,532.1,527.3,3376852.0,536.8,536.95,527.95,5427713.0,2520.0,2512.0,2592.35,1941813.0,2660.9,2663.9,2590.9,2570436.0,677.6,676.0,674.85,12339771.0,3588.0,3576.05,3580.3,684649.0,8754.8,8747.35,8636.1,519651.0,4877.0,4877.35,4883.6,2544916.0,609.55,580.55,602.65,56392307.0,429.4,426.7,414.6,8827951.0,3680.0,3665.45,3609.05,597621.0,839.0,840.9,823.7,3137877.0,146.8,146.65,143.25,10647008.0,3760.0,3724.7,3644.8,1048279.0,5315.0,5308.9,5212.8,515521.0,2880.0,2886.6,2857.3,882692.0,1015.1,1020.25,1033.05,2026203.0,1047.65,1027.7,989.8,23769415.0,2661.0,2684.05,2632.75,2582955.0,1469.1,1468.75,1466.65,7082618.0,708.4,706.9,704.85,2417123.0,3250.0,3266.6,3203.0,1199320.0,262.0,261.4,253.35,17738049.0,2392.5,2398.55,2351.15,2042957.0,550.0,553.3,543.0,15708956.0,974.0,969.7,965.9,9195430.0,1360.0,1370.5,1344.95,15018441.0,214.9,214.15,217.85,58321158.0,398.0,396.4,394.2,7329969.0,1894.2,1892.65,1863.9,2715164.0,1376.7,1376.6,1354.15,2587576.0,828.0,829.9,819.65,4996951.0,8157.15,8149.45,8024.75,751177.0,18110.05,18132.6,17834.0,96401.0,102.5,102.2,100.45,24067229.0,105.25,105.05,101.4,28185982.0,203.95,205.1,203.0,7610734.0,1960.6,1960.6,1937.45,9503790.0,925.15,925.15,910.25,733660.0,306.8,307.25,303.85,35307601.0,609.0,607.05,604.3,8389544.0,610.0,614.0,602.4,4492648.0,246.0,245.1,260.3,250038029.0,712.0,706.35,705.9,20688437.0,3235.0,3250.7,3233.35,4131692.0,1049.5,1052.6,1007.3,6063896.0,1489.95,1489.95,1477.25,1725346.0,5587.0,5582.35,5452.25,589866.0,511.95,509.4,522.55,19836600.0,454.75,454.35,438.55,25307779.0,98.44318044763807,0.9974771261266363,399031611647.69995
74,2021-01-18,528.0,527.3,507.85,5204588.0,531.0,527.95,515.5,6258367.0,2599.5,2592.35,2609.25,1572820.0,2592.0,2590.9,2588.2,2395168.0,674.45,674.85,657.0,13460603.0,3552.0,3580.3,3563.75,602004.0,8636.1,8636.1,8354.6,634436.0,4870.0,4883.6,4719.85,3703413.0,602.65,602.65,586.95,20965905.0,414.0,414.6,409.55,8393582.0,3609.05,3609.05,3607.85,826497.0,822.0,823.7,801.75,3742440.0,143.3,143.25,138.7,17085592.0,3640.0,3644.8,3565.3,952462.0,5231.0,5212.8,5052.1,882411.0,2853.15,2857.3,2873.0,2069601.0,1023.0,1033.05,999.2,1847393.0,1000.0,989.8,981.5,12947569.0,2645.95,2632.75,2566.5,5154593.0,1469.9,1466.65,1483.1,21412816.0,703.0,704.85,693.95,2381523.0,3200.0,3203.0,3163.15,1280163.0,252.3,253.35,243.15,17989695.0,2374.5,2351.15,2332.6,1733797.0,544.5,543.0,533.15,21580313.0,959.0,965.9,932.8,10668611.0,1338.0,1344.95,1312.05,8861765.0,218.4,217.85,219.75,67607822.0,393.5,394.2,383.1,10605461.0,1870.5,1863.9,1846.95,5004628.0,1345.2,1354.15,1336.05,3185998.0,817.9,819.65,809.0,3955069.0,8011.0,8024.75,7830.65,771183.0,17849.95,17834.0,17630.7,120674.0,100.45,100.45,97.55,23613664.0,101.4,101.4,96.65,33623461.0,201.25,203.0,195.75,14691747.0,1949.1,1937.45,1983.95,16198856.0,899.0,910.25,892.9,936905.0,303.5,303.85,294.45,54969750.0,604.1,604.3,581.45,7414570.0,601.5,602.4,584.75,3346718.0,261.65,260.3,245.95,173383224.0,708.0,705.9,666.7,25045226.0,3250.0,3233.35,3221.75,4160906.0,998.0,1007.3,998.25,4659705.0,1467.0,1477.25,1503.55,2302268.0,5440.0,5452.25,5386.0,461596.0,524.95,522.55,561.3,37175310.0,441.0,438.55,431.55,21510587.0,98.49204585573932,0.9990665960786905,415720806111.05005
75,2021-01-19,512.3,507.85,530.1,4181185.0,516.0,515.5,532.8,6694907.0,2618.5,2609.25,2645.5,1202289.0,2615.0,2588.2,2645.05,2558693.0,663.55,657.0,668.75,9010539.0,3565.75,3563.75,3641.0,586410.0,8400.0,8354.6,8924.15,1379718.0,4765.1,4719.85,4959.15,4767465.0,591.1,586.95,592.3,10830923.0,413.0,409.55,413.45,5547107.0,3628.75,3607.85,3601.25,594091.0,802.5,801.75,822.45,3791378.0,140.85,138.7,140.1,8951075.0,3576.0,3565.3,3599.45,834021.0,5088.0,5052.1,5088.9,798099.0,2888.0,2873.0,2883.5,1447495.0,1002.0,999.2,1031.9,4059040.0,988.0,981.5,983.85,6387923.0,2585.0,2566.5,2656.95,3569359.0,1491.8,1483.1,1503.85,8680127.0,695.0,693.95,698.55,2016585.0,3170.5,3163.15,3232.9,770832.0,246.5,243.15,251.55,10254337.0,2342.0,2332.6,2363.15,1495269.0,539.0,533.15,546.45,20575358.0,942.05,932.8,939.9,6309233.0,1320.0,1312.05,1316.65,5585744.0,221.0,219.75,218.85,31785089.0,386.2,383.1,395.4,5842513.0,1856.1,1846.95,1887.0,4805514.0,1340.05,1336.05,1369.85,3885798.0,810.0,809.0,808.05,3991167.0,7900.0,7830.65,7922.6,779892.0,17730.0,17630.7,17754.7,62849.0,98.0,97.55,99.65,22934496.0,97.75,96.65,98.1,26085121.0,195.55,195.75,199.65,10902844.0,1994.65,1983.95,2016.4,14771048.0,890.5,892.9,904.4,1420092.0,297.65,294.45,298.6,35803901.0,586.9,581.45,596.55,5500391.0,590.0,584.75,582.7,5743934.0,251.5,245.95,258.65,136861059.0,672.0,666.7,681.1,31245118.0,3233.0,3221.75,3260.7,2975735.0,1006.6,998.25,992.5,4416027.0,1518.0,1503.55,1519.9,2279346.0,5400.1,5386.0,5490.1,483417.0,561.0,561.3,564.0,15094630.0,433.0,431.55,430.25,15677790.0,98.35467090826533,1.0005048387941995,335587357521.9
76,2021-01-20,532.15,530.1,546.75,6681731.0,529.0,532.8,558.6,14440729.0,2645.25,2645.5,2675.8,1064146.0,2654.0,2645.05,2697.25,2065439.0,664.0,668.75,675.75,9980614.0,3640.0,3641.0,3643.95,549040.0,8938.0,8924.15,8938.25,786496.0,4968.0,4959.15,4981.95,3314707.0,592.3,592.3,596.15,13087294.0,415.0,413.45,413.85,4937393.0,3605.0,3601.25,3592.3,607449.0,822.5,822.45,832.8,3056546.0,140.5,140.1,141.5,11820498.0,3630.0,3599.45,3605.7,730498.0,5102.3,5088.9,5080.65,679629.0,2887.2,2883.5,2881.55,1760329.0,1028.0,1031.9,1034.7,1528763.0,991.75,983.85,999.25,7444118.0,2666.0,2656.95,2688.15,5771114.0,1501.0,1503.85,1492.0,6673026.0,700.0,698.55,702.95,2495461.0,3239.0,3232.9,3275.6,841752.0,251.6,251.55,252.1,11090894.0,2357.0,2363.15,2355.95,1380562.0,546.45,546.45,551.0,16097138.0,936.9,939.9,947.7,7004445.0,1320.55,1316.65,1339.45,8225838.0,218.5,218.85,217.65,44672447.0,395.0,395.4,400.9,5604951.0,1890.0,1887.0,1883.6,3041448.0,1369.0,1369.85,1382.65,3957992.0,807.0,808.05,824.5,4502291.0,7882.0,7922.6,8144.95,999226.0,17767.0,17754.7,17681.3,73831.0,99.6,99.65,98.3,25599184.0,99.0,98.1,98.85,18486566.0,200.0,199.65,196.15,11901479.0,2021.4,2016.4,2054.7,14271669.0,905.1,904.4,896.75,1147187.0,298.8,298.6,302.55,33759304.0,601.2,596.55,594.7,5182972.0,588.0,582.7,596.65,6156865.0,260.0,258.65,274.9,205145151.0,690.15,681.1,690.15,23313150.0,3270.0,3260.7,3308.8,3453446.0,997.0,992.5,1019.45,4687853.0,1519.9,1519.9,1531.3,1838240.0,5514.0,5490.1,5547.1,321063.0,563.0,564.0,576.35,10900743.0,434.0,430.25,444.95,24419679.0,98.33785830853607,0.9985168571295412,352169825010.6999
77,2021-01-21,551.4,546.75,536.9,4208383.0,561.85,558.6,547.65,8870257.0,2675.0,2675.8,2585.05,994932.0,2726.95,2697.25,2716.35,5015712.0,680.75,675.75,675.85,15849438.0,3672.0,3643.95,3703.3,1533886.0,8995.0,8938.25,9052.8,1645377.0,4993.0,4981.95,5118.3,7061809.0,600.25,596.15,581.35,17060331.0,415.0,413.85,408.3,8768238.0,3604.7,3592.3,3630.8,834432.0,835.0,832.8,812.75,3326213.0,142.0,141.5,137.35,10828875.0,3650.0,3605.7,3604.6,706058.0,5110.0,5080.65,5052.2,581324.0,2896.0,2881.55,2926.6,1451173.0,1036.0,1034.7,1017.1,1268212.0,1009.0,999.25,993.3,8857975.0,2687.95,2688.15,2663.0,3200138.0,1492.0,1492.0,1474.8,13166527.0,710.0,702.95,700.5,2254977.0,3275.6,3275.6,3247.3,1300181.0,252.85,252.1,248.9,8781513.0,2376.0,2355.95,2367.65,1521133.0,555.0,551.0,552.7,18189277.0,959.4,947.7,925.85,8216362.0,1350.0,1339.45,1339.7,6142421.0,219.0,217.65,213.7,28999164.0,402.5,400.9,393.3,7085945.0,1900.0,1883.6,1857.8,5668862.0,1395.0,1382.65,1371.3,2985423.0,823.0,824.5,808.25,4455107.0,8205.0,8144.95,8076.75,769494.0,17770.0,17681.3,17716.3,70977.0,98.7,98.3,96.1,22667011.0,99.05,98.85,94.7,26939349.0,196.45,196.15,195.15,7036376.0,2082.0,2054.7,2099.4,18038987.0,907.8,896.75,878.3,1913821.0,304.0,302.55,294.85,29995203.0,598.0,594.7,582.9,4546393.0,603.4,596.65,595.25,4506198.0,281.0,274.9,290.6,283614463.0,691.0,690.15,666.7,16117867.0,3305.0,3308.8,3273.85,2778546.0,1026.0,1019.45,1004.7,3911527.0,1533.1,1531.3,1517.3,1558030.0,5599.0,5547.1,5543.45,481346.0,576.35,576.35,584.55,11759051.0,451.6,444.95,445.8,15911377.0,98.40943807353635,0.9964518308239644,416403765935.60004
78,2021-01-22,534.05,536.9,526.8,4179558.0,549.5,547.65,535.8,6843849.0,2590.05,2585.05,2597.9,1194708.0,2750.0,2716.35,2596.65,4945564.0,670.0,675.85,644.5,21392223.0,3749.95,3703.3,4089.5,8537143.0,9070.0,9052.8,9071.0,839822.0,5135.0,5118.3,4972.55,3084796.0,583.9,581.35,576.85,12429589.0,409.0,408.3,396.05,7702419.0,3649.0,3630.8,3608.0,791205.0,815.8,812.75,808.3,3883231.0,137.35,137.35,133.2,14810848.0,3604.6,3604.6,3544.7,720287.0,5048.75,5052.2,5036.9,763122.0,2900.0,2926.6,2972.6,3091826.0,1022.3,1017.1,1004.0,1029795.0,991.7,993.3,985.8,5379466.0,2669.0,2663.0,2589.45,5013872.0,1467.9,1474.8,1443.55,7696182.0,702.7,700.5,687.4,2644349.0,3265.0,3247.3,3374.9,3813020.0,247.25,248.9,239.2,16005359.0,2359.0,2367.65,2409.35,2548089.0,553.1,552.7,533.8,24515997.0,930.0,925.85,893.3,11366492.0,1327.0,1339.7,1340.85,9646591.0,214.0,213.7,210.7,24712182.0,396.0,393.3,375.4,8779405.0,1850.0,1857.8,1828.0,4298175.0,1362.0,1371.3,1362.1,3282665.0,808.0,808.25,798.4,5588252.0,8085.0,8076.75,8048.85,1172914.0,17784.0,17716.3,17589.6,98250.0,96.3,96.1,94.05,26029669.0,94.6,94.7,92.75,27311961.0,195.0,195.15,194.2,9405228.0,2111.0,2099.4,2049.6,14090818.0,885.5,878.3,862.55,3421388.0,295.5,294.85,283.7,44440810.0,582.9,582.9,575.2,5591688.0,599.2,595.25,584.75,4307126.0,295.95,290.6,289.35,316008609.0,670.0,666.7,647.0,23715665.0,3241.9,3273.85,3303.1,3052459.0,1004.7,1004.7,980.85,3922421.0,1522.0,1517.3,1491.2,1364197.0,5578.0,5543.45,5534.8,680688.0,585.4,584.55,566.95,10118222.0,447.45,445.8,444.75,11398812.0,98.52861868617686,0.9974836082043783,449267753564.70013
79,2021-01-25,530.25,526.8,513.9,3728411.0,543.0,535.8,523.65,5816153.0,2610.85,2597.9,2686.9,1764152.0,2612.85,2596.65,2513.95,3520087.0,654.0,644.5,658.4,21325345.0,4150.0,4089.5,4168.95,2368224.0,9144.0,9071.0,9198.9,781122.0,5049.0,4972.55,4908.7,3673060.0,579.0,576.85,580.75,12273498.0,400.0,396.05,387.3,6030213.0,3633.85,3608.0,3613.55,467367.0,813.0,808.3,836.8,10704200.0,134.9,133.2,131.85,10157077.0,3562.0,3544.7,3569.05,926197.0,5042.0,5036.9,5082.4,717779.0,3029.95,2972.6,2869.55,2024082.0,1025.0,1004.0,1069.75,15344078.0,997.0,985.8,947.5,7731883.0,2630.45,2589.45,2551.4,7761405.0,1465.1,1443.55,1462.85,10172359.0,695.0,687.4,680.4,3532317.0,3417.95,3374.9,3474.95,2266967.0,240.7,239.2,240.3,8297942.0,2420.0,2409.35,2399.6,2124424.0,536.55,533.8,538.05,23415249.0,906.0,893.3,849.15,11829328.0,1345.0,1340.85,1325.1,6542611.0,212.0,210.7,207.8,24967899.0,388.0,375.4,382.45,17874949.0,1845.0,1828.0,1794.4,6610138.0,1370.0,1362.1,1361.3,4847989.0,802.1,798.4,794.55,3353172.0,8117.0,8048.85,7981.5,753043.0,17652.0,17589.6,17415.25,116436.0,95.05,94.05,93.2,18599824.0,93.05,92.75,91.35,28522112.0,194.45,194.2,190.2,5283901.0,2034.95,2049.6,1941.0,25016570.0,865.9,862.55,862.85,2534590.0,284.5,283.7,280.95,34034630.0,577.1,575.2,586.4,8149590.0,587.8,584.75,573.6,2016556.0,296.9,289.35,279.15,164346913.0,651.0,647.0,651.95,16348473.0,3308.95,3303.1,3291.3,2272887.0,985.85,980.85,972.05,2751784.0,1505.05,1491.2,1499.85,1604484.0,5745.0,5534.8,5368.4,3236487.0,571.7,566.95,588.15,13563025.0,445.15,444.75,437.25,7380169.0,98.51629990623137,0.9931668969407805,419450235490.85004
80,2021-01-27,513.1,513.9,512.8,2792007.0,528.25,523.65,518.85,8920054.0,2698.0,2686.9,2600.4,1665899.0,2525.0,2513.95,2436.6,2700415.0,659.95,658.4,632.1,24462588.0,4133.4,4168.95,4146.35,2062088.0,9165.0,9198.9,9126.1,616631.0,4921.3,4908.7,4845.0,2800493.0,580.0,580.75,570.8,15280757.0,385.55,387.3,380.6,6033438.0,3613.55,3613.55,3610.75,646880.0,839.9,836.8,842.5,7410174.0,132.0,131.85,129.15,11638766.0,3594.9,3569.05,3483.05,944951.0,5052.4,5082.4,4909.3,1052396.0,2899.95,2869.55,2789.9,2574644.0,1063.95,1069.75,1061.55,6620990.0,952.1,947.5,955.5,7531736.0,2546.3,2551.4,2467.0,4858346.0,1468.0,1462.85,1409.6,11778138.0,685.0,680.4,682.85,3629780.0,3450.0,3474.95,3358.55,1333633.0,240.0,240.3,231.4,14139166.0,2425.0,2399.6,2391.3,2460297.0,537.8,538.05,522.35,28049286.0,848.0,849.15,820.15,15810173.0,1319.6,1325.1,1301.0,8133665.0,208.0,207.8,210.65,48471357.0,380.6,382.45,376.25,8576326.0,1798.0,1794.4,1764.7,7892319.0,1368.8,1361.3,1359.85,8896211.0,797.0,794.55,769.95,6585102.0,7992.95,7981.5,7870.9,1080785.0,17472.95,17415.25,17538.1,66402.0,93.0,93.2,91.3,22812859.0,91.4,91.35,89.7,34022621.0,190.0,190.2,192.35,10617143.0,1925.0,1941.0,1895.0,19553809.0,865.3,862.85,881.75,2745728.0,280.2,280.95,275.65,39211107.0,585.9,586.4,569.8,8534047.0,573.0,573.6,572.65,3662455.0,274.9,279.15,267.5,126586833.0,650.9,651.95,626.0,14918084.0,3300.0,3291.3,3261.05,2786662.0,978.0,972.05,997.1,6975618.0,1505.0,1499.85,1440.7,2021747.0,5380.0,5368.4,5404.85,1212604.0,588.15,588.15,574.25,15463821.0,438.0,437.25,446.45,29590210.0,98.41848441333751,0.9991787376571224,403473597852.65
81,2021-01-28,507.3,512.8,511.85,4197516.0,515.7,518.85,519.1,5707393.0,2594.0,2600.4,2622.4,1410605.0,2420.0,2436.6,2441.7,3035457.0,622.0,632.1,670.7,64303975.0,4080.0,4146.35,4135.8,1262871.0,9020.0,9126.1,8955.3,844736.0,4779.55,4845.0,4810.25,3477329.0,566.5,570.8,570.9,14921448.0,377.0,380.6,384.3,8155883.0,3588.7,3610.75,3603.75,643832.0,835.5,842.5,841.9,4489853.0,128.0,129.15,128.2,11970139.0,3460.0,3483.05,3429.75,717703.0,4845.0,4909.3,4871.8,1033094.0,2780.0,2789.9,2798.45,1430646.0,1040.5,1061.55,1067.4,2834260.0,948.8,955.5,933.95,6960905.0,2430.1,2467.0,2425.75,5282970.0,1389.9,1409.6,1371.45,21352223.0,679.5,682.85,671.8,1964058.0,3338.95,3358.55,3397.4,1986409.0,225.0,231.4,229.05,13756664.0,2367.9,2391.3,2300.4,3867335.0,514.6,522.35,528.25,29836591.0,801.3,820.15,802.6,13789865.0,1291.8,1301.0,1276.2,4660690.0,209.25,210.65,206.6,22131983.0,371.0,376.25,376.3,6969457.0,1731.0,1764.7,1722.85,6035924.0,1344.7,1359.85,1345.35,2962948.0,758.0,769.95,765.0,4622634.0,7840.0,7870.9,7588.5,2085637.0,17470.0,17538.1,17387.65,89055.0,90.8,91.3,91.6,32227832.0,89.0,89.7,90.65,26810222.0,190.95,192.35,187.3,9040763.0,1880.15,1895.0,1876.55,15722291.0,883.0,881.75,872.55,1855486.0,271.9,275.65,282.35,48717297.0,554.9,569.8,564.35,9863454.0,571.9,572.65,564.6,4769073.0,260.05,267.5,266.8,129156876.0,618.0,626.0,623.7,17091752.0,3230.0,3261.05,3196.55,3083938.0,990.0,997.1,981.6,4274190.0,1420.0,1440.7,1450.1,1850239.0,5350.0,5404.85,5443.7,576548.0,569.0,574.25,565.45,8146430.0,443.25,446.45,431.9,14812435.0,98.38366938659007,0.9964141796142593,402871629151.80005
