Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,Symbol
19-Jun-23,EQ,840,840,827.5,837.8,828.1,828.15,833.55,888.75,628.75,"3,017,364","2,515,112,366.10","66,431",BHARTIARTL
16-Jun-23,EQ,822.5,840,820.8,829.7,836.45,837.8,833.01,888.75,628.75,"4,907,797","4,088,228,585.50","90,338",BHARTIARTL
15-Jun-23,EQ,827,833.8,824.2,827.95,829.55,829.7,830.09,888.75,628.75,"3,865,201","3,208,473,864.20","86,639",BHARTIARTL
14-Jun-23,EQ,832,833.95,819,834.35,826.6,827.95,825.13,888.75,628.75,"5,108,720","4,215,333,765.20","92,375",BHARTIARTL
13-Jun-23,EQ,838.1,844,832.75,836.35,834.1,834.35,837.23,888.75,628.75,"3,224,345","2,699,514,267.65","78,369",BHARTIARTL
12-Jun-23,EQ,834.85,843.1,831.75,833.5,837.2,836.35,837.54,888.75,628.75,"1,569,715","1,314,703,006.30","57,359",BHARTIARTL
9-Jun-23,EQ,838.55,839.8,828.95,836,834,833.5,832.48,888.75,628.75,"3,332,436","2,774,189,879.75","54,072",BHARTIARTL
8-Jun-23,EQ,847.7,849.4,834.55,844.25,836.5,836,840.96,888.75,628.75,"4,050,621","3,406,398,442.60","68,118",BHARTIARTL
7-Jun-23,EQ,828.9,847.5,827.25,829.45,842.25,844.25,839.52,888.75,628.75,"4,110,739","3,451,055,068.10","79,561",BHARTIARTL
6-Jun-23,EQ,834.5,838.25,826.15,834.5,829.6,829.45,829.91,888.75,628.75,"2,722,174","2,259,156,071.20","64,064",BHARTIARTL
5-Jun-23,EQ,838.5,841.35,832.15,836.5,832.8,834.5,836.89,888.75,628.75,"5,298,053","4,433,877,024.40","60,789",BHARTIARTL
2-Jun-23,EQ,832.8,839.3,826.95,827.95,838.5,836.5,832.66,888.75,628.75,"6,834,131","5,690,541,059.40","104,053",BHARTIARTL
1-Jun-23,EQ,837.95,837.95,823,849.9,826.85,827.95,828.07,888.75,628.75,"9,713,155","8,043,168,432.40","140,155",BHARTIARTL
31-May-23,EQ,819,888.75,818,818.45,834,849.9,846.38,888.75,628.75,"47,342,125","40,069,594,413.90","188,351",BHARTIARTL
30-May-23,EQ,821.25,826.35,812.8,821.25,818.5,818.45,820.43,860.55,628.75,"5,148,256","4,223,782,090.05","97,622",BHARTIARTL
29-May-23,EQ,829.4,829.4,818,817.95,822,821.25,821.52,860.55,628.75,"3,684,829","3,027,154,525.95","69,552",BHARTIARTL
26-May-23,EQ,827.9,829.35,813.4,822.7,817.8,817.95,818.48,860.55,628.75,"6,150,206","5,033,816,400.50","98,749",BHARTIARTL
25-May-23,EQ,799.6,825.5,797.85,801.4,824,822.7,817.79,860.55,628.75,"9,570,396","7,826,548,818.15","147,088",BHARTIARTL
24-May-23,EQ,802.9,802.9,795,799.95,800,801.4,801.14,860.55,628.75,"9,104,329","7,293,840,447.70","70,828",BHARTIARTL
23-May-23,EQ,808.95,808.95,797.95,801.85,800,799.95,801.19,860.55,628.75,"6,516,636","5,221,083,162.70","63,764",BHARTIARTL
22-May-23,EQ,801,804,799.5,805.75,800.85,801.85,801.68,860.55,628.75,"9,996,762","8,014,177,973.00","72,063",BHARTIARTL
19-May-23,EQ,799.35,808.35,793.25,799.35,804.1,805.75,800.76,860.55,628.75,"3,432,240","2,748,401,009.25","71,956",BHARTIARTL
18-May-23,EQ,797.95,803,794.65,792.25,800,799.35,800.52,860.55,628.75,"11,383,252","9,112,548,762.85","105,096",BHARTIARTL
17-May-23,EQ,788,797.65,783.9,787.35,793.25,792.25,791.06,860.55,628.75,"6,529,233","5,165,026,615.75","124,364",BHARTIARTL
16-May-23,EQ,800.85,801.25,784,797.05,785.6,787.35,792.61,860.55,628.75,"4,846,217","3,841,177,707.95","71,304",BHARTIARTL
15-May-23,EQ,793,802.5,789.55,791.95,796.85,797.05,799.48,860.55,628.75,"7,569,060","6,051,303,365.30","105,407",BHARTIARTL
12-May-23,EQ,787.5,793.7,784.5,788.6,793,791.95,790.47,860.55,628.75,"2,576,010","2,036,259,735.05","92,617",BHARTIARTL
11-May-23,EQ,794.55,794.55,783.7,796.05,789.5,788.6,788.62,860.55,628.75,"4,808,171","3,791,798,018.80","92,190",BHARTIARTL
10-May-23,EQ,797,797.55,788.05,793.6,796.25,796.05,793.88,860.55,628.75,"2,737,334","2,173,116,079.55","65,347",BHARTIARTL
9-May-23,EQ,796.9,798.35,790.5,793.75,792.5,793.6,793.61,860.55,628.75,"2,486,331","1,973,175,570.50","82,379",BHARTIARTL
8-May-23,EQ,789.9,795.3,785.2,787.3,794,793.75,791.09,860.55,628.75,"2,489,174","1,969,157,948.60","76,883",BHARTIARTL
5-May-23,EQ,789.1,790.95,780.25,789.1,787,787.3,785.36,860.55,628.75,"1,438,467","1,129,712,187.50","49,770",BHARTIARTL
4-May-23,EQ,779.3,792.7,773.65,779.3,789,789.1,787.23,860.55,628.75,"2,457,671","1,934,748,979.60","64,989",BHARTIARTL
3-May-23,EQ,794.5,794.5,777.2,790.2,778.25,779.3,783.42,860.55,628.75,"3,908,267","3,061,830,102.90","78,298",BHARTIARTL
2-May-23,EQ,800.25,806.8,788.55,799.3,790.2,790.2,795.49,860.55,628.75,"6,301,210","5,012,557,696.55","150,420",BHARTIARTL
28-Apr-23,EQ,789.85,802.05,787.2,786.5,798.9,799.3,794.48,860.55,628.75,"6,572,656","5,221,844,390.90","121,798",BHARTIARTL
27-Apr-23,EQ,772,789.2,771.35,773.45,785.9,786.5,781.48,860.55,628.75,"4,129,769","3,227,329,295.60","68,976",BHARTIARTL
26-Apr-23,EQ,779.9,779.9,767.1,772.6,773.3,773.45,772.97,860.55,628.75,"5,057,352","3,909,177,445.60","111,856",BHARTIARTL
25-Apr-23,EQ,764.95,777,761.75,760.25,772.7,772.6,768.32,860.55,628.75,"5,773,233","4,435,684,975.25","84,671",BHARTIARTL
24-Apr-23,EQ,765.2,767.4,755.65,765.2,760,760.25,759.2,860.55,628.75,"5,271,105","4,001,801,384.45","109,962",BHARTIARTL
21-Apr-23,EQ,769.6,775.25,764.45,772.3,767,765.2,766.92,860.55,628.75,"4,524,208","3,469,724,572.85","85,326",BHARTIARTL
20-Apr-23,EQ,764,773.75,762.6,764.65,772.75,772.3,768.22,860.55,628.75,"2,355,441","1,809,507,449.70","53,120",BHARTIARTL
19-Apr-23,EQ,761.35,766.85,756,759.75,766,764.65,762.03,860.55,628.75,"3,429,794","2,613,595,965.70","118,984",BHARTIARTL
18-Apr-23,EQ,765,765,752.55,759.65,759.15,759.75,757.59,860.55,628.75,"4,051,481","3,069,379,835.30","129,280",BHARTIARTL
17-Apr-23,EQ,789,789,754.35,767.05,760,759.65,762.42,860.55,628.75,"9,083,437","6,925,366,082.80","128,006",BHARTIARTL
13-Apr-23,EQ,770,771.15,765.45,771.1,767.85,767.05,768.18,860.55,628.75,"4,292,170","3,297,179,127.85","83,657",BHARTIARTL
12-Apr-23,EQ,774,774.55,765.1,774.15,771,771.1,769.5,860.55,628.75,"3,794,841","2,920,131,015.20","72,146",BHARTIARTL
11-Apr-23,EQ,776,776,768.15,769.75,773.25,774.15,772.3,860.55,628.75,"3,485,481","2,691,819,557.40","66,521",BHARTIARTL
10-Apr-23,EQ,768.95,776.3,766.45,765.95,770,769.75,772.29,860.55,628.75,"1,701,065","1,313,707,441.40","49,680",BHARTIARTL
6-Apr-23,EQ,762.6,768.7,759.1,763.45,765.1,765.95,765.36,860.55,628.75,"1,777,379","1,360,334,610.05","54,303",BHARTIARTL
5-Apr-23,EQ,768,768,756,760.55,762.05,763.45,761.64,860.55,628.75,"3,197,932","2,435,667,483.45","66,441",BHARTIARTL
3-Apr-23,EQ,755,761.9,752.05,749,761.15,760.55,758.34,860.55,628.75,"2,120,667","1,608,186,233.00","52,193",BHARTIARTL
31-Mar-23,EQ,752.15,753,742.05,743.6,750.5,749,749.03,860.55,628.75,"5,796,532","4,341,753,978.45","176,361",BHARTIARTL
29-Mar-23,EQ,751,754.9,738.85,748.45,745,743.6,744.28,860.55,628.75,"4,891,868","3,640,900,803.05","81,799",BHARTIARTL
28-Mar-23,EQ,765.6,765.6,742.8,761.75,748,748.45,749.1,860.55,628.75,"4,166,723","3,121,290,077.20","108,394",BHARTIARTL
27-Mar-23,EQ,763,769.7,759.35,762.45,759.35,761.75,765.07,860.55,628.75,"2,258,853","1,728,191,028.85","77,864",BHARTIARTL
24-Mar-23,EQ,763.55,767,758.85,763.55,762.9,762.45,762.87,860.55,628.75,"2,336,818","1,782,693,209.55","80,098",BHARTIARTL
23-Mar-23,EQ,758,765.8,756.85,756.7,761.3,763.55,762.82,860.55,628.75,"2,454,948","1,872,671,368.40","84,664",BHARTIARTL
22-Mar-23,EQ,761,763.2,753.15,756.95,756.05,756.7,756.71,860.55,628.75,"2,680,654","2,028,473,766.60","68,813",BHARTIARTL
21-Mar-23,EQ,760,766,755.15,754.8,757,756.95,761.16,860.55,628.75,"5,332,221","4,058,647,398.05","144,444",BHARTIARTL
20-Mar-23,EQ,754.95,759.8,748.8,757.25,754.15,754.8,752.79,860.55,628.75,"3,566,109","2,684,514,946.35","150,399",BHARTIARTL
17-Mar-23,EQ,750,759.45,739.15,745.95,756.8,757.25,748.67,860.55,628.75,"9,306,857","6,967,807,074.70","140,342",BHARTIARTL
16-Mar-23,EQ,750,759,743.5,756.65,749.5,745.95,751.46,860.55,628.75,"7,465,693","5,610,160,041.65","186,542",BHARTIARTL
15-Mar-23,EQ,758,765.55,752.5,771.8,756.95,756.65,760.1,860.55,628.75,"8,101,060","6,157,633,655.05","207,597",BHARTIARTL
14-Mar-23,EQ,764,776.75,764,765.3,770.65,771.8,770.02,860.55,628.75,"3,753,502","2,890,285,389.10","111,133",BHARTIARTL
13-Mar-23,EQ,777.45,777.8,763.15,773.75,767.65,765.3,770.37,860.55,628.75,"3,447,889","2,656,144,328.65","89,341",BHARTIARTL
10-Mar-23,EQ,773,778.95,768.2,773.4,772.6,773.75,773.4,860.55,628.75,"4,113,931","3,181,694,569.15","106,500",BHARTIARTL
9-Mar-23,EQ,795,795,770.2,766.55,772.5,773.4,776.14,860.55,628.75,"5,240,056","4,067,027,341.55","114,356",BHARTIARTL
8-Mar-23,EQ,764,769.9,760.7,766.6,765.05,766.55,765.42,860.55,628.75,"3,546,995","2,714,941,717.30","106,836",BHARTIARTL
6-Mar-23,EQ,766.7,775.9,765.1,764.4,768.05,766.6,771.43,860.55,628.75,"4,597,345","3,546,524,465.75","89,939",BHARTIARTL
3-Mar-23,EQ,745,765.9,743.55,740.1,764.4,764.4,757.11,860.55,628.75,"5,759,333","4,360,458,293.75","161,780",BHARTIARTL
2-Mar-23,EQ,751,751.8,735.8,750.2,739.8,740.1,741.41,860.55,628.75,"4,910,541","3,640,737,195.75","107,088",BHARTIARTL
1-Mar-23,EQ,742.4,753.45,741,742.25,750,750.2,747.65,860.55,628.75,"3,744,982","2,799,944,265.10","94,279",BHARTIARTL
28-Feb-23,EQ,755,757.1,739.65,752.9,744,742.25,745.22,860.55,628.75,"10,562,614","7,871,513,157.15","147,667",BHARTIARTL
27-Feb-23,EQ,753,754.4,738.45,757.1,753.5,752.9,747.25,860.55,628.75,"6,719,439","5,021,132,650.65","115,748",BHARTIARTL
24-Feb-23,EQ,775.7,775.8,755,762.95,757,757.1,762.75,860.55,628.75,"4,357,223","3,323,490,640.40","97,761",BHARTIARTL
23-Feb-23,EQ,774,777.5,761.85,772.15,765,762.95,767.56,860.55,628.75,"4,062,194","3,117,959,411.20","97,508",BHARTIARTL
22-Feb-23,EQ,777,781.65,766.5,779.05,767.5,772.15,775.07,860.55,628.75,"3,261,898","2,528,187,575.20","90,485",BHARTIARTL
21-Feb-23,EQ,783.05,788,778.15,779.15,780.9,779.05,782.61,860.55,628.75,"2,769,616","2,167,522,736.25","112,863",BHARTIARTL
20-Feb-23,EQ,781.25,793.8,777.1,776.8,780.5,779.15,785.31,860.55,628.75,"3,381,774","2,655,733,287.75","102,900",BHARTIARTL
17-Feb-23,EQ,785.95,787.45,770.3,784.45,777,776.8,779.61,860.55,628.75,"3,093,216","2,411,514,605.20","73,933",BHARTIARTL
16-Feb-23,EQ,789.65,790.5,780.6,785.4,782.1,784.45,784.62,860.55,628.75,"3,399,428","2,667,268,771.65","85,274",BHARTIARTL
15-Feb-23,EQ,775,787.15,772.2,775.2,786.2,785.4,780.87,860.55,628.75,"3,602,838","2,813,347,209.80","78,664",BHARTIARTL
